day,site,fac.no,species,attacks
4,8,19,junonia,0
4,8,20,junonia,0
4,8,21,junonia,0
4,8,22,junonia,0
4,8,23,junonia,0
4,8,24,junonia,0
4,8,25,junonia,0
4,9,1,battus,0
4,9,2,battus,0
4,9,3,battus,0
4,9,4,battus,0
4,9,5,battus,0
4,9,6,battus,0
4,9,7,battus,0
4,9,8,battus,0
4,9,9,battus,0
4,9,10,battus,0
4,9,11,battus,0
4,9,12,battus,0
4,9,13,battus,0
4,9,14,battus,0
4,9,15,battus,0
4,9,16,battus,0
4,9,17,battus,0
4,9,18,battus,0
4,9,19,battus,0
4,9,20,battus,0
4,9,21,battus,0
4,9,22,battus,0
4,9,23,battus,0
4,9,24,battus,0
4,9,25,battus,0
4,9,1,junonia,0
4,9,2,junonia,0
4,9,3,junonia,0
4,9,4,junonia,0
4,9,5,junonia,0
4,9,6,junonia,0
4,9,7,junonia,0
4,9,8,junonia,0
4,9,9,junonia,0
4,9,10,junonia,0
4,9,11,junonia,0
4,9,12,junonia,0
4,9,13,junonia,0
4,9,14,junonia,0
4,9,15,junonia,0
4,9,16,junonia,0
4,9,17,junonia,0
4,9,18,junonia,0
4,9,19,junonia,0
4,9,20,junonia,0
4,9,21,junonia,0
4,9,22,junonia,0
4,9,23,junonia,0
4,9,24,junonia,0
4,9,25,junonia,0
4,10,1,battus,0
4,10,2,battus,0
4,10,3,battus,0
4,10,4,battus,0
4,10,5,battus,0
4,10,6,battus,0
4,10,7,battus,0
4,10,8,battus,0
4,10,9,battus,0
4,10,10,battus,0
4,10,11,battus,0
4,10,12,battus,0
4,10,13,battus,0
4,10,14,battus,0
4,10,15,battus,0
4,10,16,battus,0
4,10,17,battus,0
4,10,18,battus,0
4,10,19,battus,0
4,10,20,battus,0
4,10,21,battus,0
4,10,22,battus,0
4,10,23,battus,0
4,10,24,battus,0
4,10,25,battus,0
4,10,1,junonia,0
4,10,2,junonia,0
4,10,3,junonia,0
4,10,4,junonia,0
4,10,5,junonia,0
4,10,6,junonia,0
4,10,7,junonia,0
4,10,8,junonia,0
4,10,9,junonia,0
4,10,10,junonia,0
4,10,11,junonia,0
4,10,12,junonia,0
4,10,13,junonia,0
4,10,14,junonia,0
4,10,15,junonia,0
4,10,16,junonia,0
4,10,17,junonia,0
4,10,18,junonia,0
4,10,19,junonia,0
4,10,20,junonia,0
4,10,21,junonia,0
4,10,22,junonia,0
4,10,23,junonia,0
4,10,24,junonia,0
4,10,25,junonia,0
4,11,1,battus,0
4,11,2,battus,0
4,11,3,battus,0
4,11,4,battus,0
4,11,5,battus,0
4,11,6,battus,0
4,11,7,battus,0
4,11,8,battus,0
4,11,9,battus,0
4,11,10,battus,0
4,11,11,battus,0
4,11,12,battus,0
4,11,13,battus,0
4,11,14,battus,0
4,11,15,battus,0
4,11,16,battus,0
4,11,17,battus,0
4,11,18,battus,0
4,11,19,battus,0
4,11,20,battus,0
4,11,21,battus,0
4,11,22,battus,0
4,11,23,battus,0
4,11,24,battus,0
4,11,25,battus,0
4,11,1,junonia,0
4,11,2,junonia,0
4,11,3,junonia,0
4,11,4,junonia,0
4,11,5,junonia,0
4,11,6,junonia,0
4,11,7,junonia,0
4,11,8,junonia,0
4,11,9,junonia,0
4,11,10,junonia,0
4,11,11,junonia,0
4,11,12,junonia,0
4,11,13,junonia,0
4,11,14,junonia,0
4,11,15,junonia,0
4,11,16,junonia,0
4,11,17,junonia,0
4,11,18,junonia,0
4,11,19,junonia,0
4,11,20,junonia,0
4,11,21,junonia,0
4,11,22,junonia,0
4,11,23,junonia,0
4,11,24,junonia,0
4,11,25,junonia,0
4,12,1,battus,0
4,12,2,battus,0
4,12,3,battus,0
4,12,4,battus,0
4,12,5,battus,0
4,12,6,battus,0
4,12,7,battus,0
4,12,8,battus,0
4,12,9,battus,0
4,12,10,battus,0
4,12,11,battus,0
4,12,12,battus,0
4,12,13,battus,0
4,12,14,battus,0
4,12,15,battus,0
4,12,16,battus,0
4,12,17,battus,0
4,12,18,battus,0
4,12,19,battus,0
4,12,20,battus,0
4,12,21,battus,0
4,12,22,battus,0
4,12,23,battus,0
4,12,24,battus,0
4,12,25,battus,0
4,12,1,junonia,0
4,12,2,junonia,0
4,12,3,junonia,0
4,12,4,junonia,0
4,12,5,junonia,0
4,12,6,junonia,0
4,12,7,junonia,0
4,12,8,junonia,0
4,12,9,junonia,0
4,12,10,junonia,0
4,12,11,junonia,0
4,12,12,junonia,0
4,12,13,junonia,0
4,12,14,junonia,0
4,12,15,junonia,0
4,12,16,junonia,0
4,12,17,junonia,0
4,12,18,junonia,0
4,12,19,junonia,0
4,12,20,junonia,0
4,12,21,junonia,0
4,12,22,junonia,0
4,12,23,junonia,0
4,12,24,junonia,0
4,12,25,junonia,0
4,13,1,battus,0
4,13,2,battus,0
4,13,3,battus,0
4,13,4,battus,0
4,13,5,battus,0
4,13,6,battus,0
4,13,7,battus,0
4,13,8,battus,0
4,13,9,battus,0
4,13,10,battus,0
4,13,11,battus,0
4,13,12,battus,0
4,13,13,battus,0
4,13,14,battus,0
4,13,15,battus,0
4,13,16,battus,0
4,13,17,battus,0
4,13,18,battus,0
4,13,19,battus,0
4,13,20,battus,0
4,13,21,battus,0
4,13,22,battus,0
4,13,23,battus,0
4,13,24,battus,0
4,13,25,battus,0
4,13,1,junonia,0
4,13,2,junonia,0
4,13,3,junonia,0
4,13,4,junonia,0
4,13,5,junonia,0
4,13,6,junonia,0
4,13,7,junonia,0
4,13,8,junonia,0
4,13,9,junonia,0
4,13,10,junonia,0
4,13,11,junonia,0
4,13,12,junonia,0
4,13,13,junonia,0
4,13,14,junonia,0
4,13,15,junonia,0
4,13,16,junonia,0
4,13,17,junonia,0
4,13,18,junonia,0
4,13,19,junonia,0
4,13,20,junonia,0
4,13,21,junonia,0
4,13,22,junonia,0
4,13,23,junonia,0
4,13,24,junonia,0
4,13,25,junonia,0
4,14,1,battus,0
4,14,2,battus,0
4,14,3,battus,0
4,14,4,battus,0
4,14,5,battus,0
4,14,6,battus,0
4,14,7,battus,0
4,14,8,battus,0
4,14,9,battus,0
4,14,10,battus,0
4,14,11,battus,0
4,14,12,battus,0
4,14,13,battus,0
4,14,14,battus,0
4,14,15,battus,0
4,14,16,battus,0
4,14,17,battus,0
4,14,18,battus,0
4,14,19,battus,0
4,14,20,battus,0
4,14,21,battus,0
4,14,22,battus,0
4,14,23,battus,0
4,14,24,battus,0
4,14,25,battus,0
4,14,1,junonia,0
4,14,2,junonia,0
4,14,3,junonia,0
4,14,4,junonia,0
4,14,5,junonia,0
4,14,6,junonia,0
4,14,7,junonia,0
4,14,8,junonia,0
4,14,9,junonia,0
4,14,10,junonia,0
4,14,11,junonia,0
4,14,12,junonia,0
4,14,13,junonia,0
4,14,14,junonia,0
4,14,15,junonia,0
4,14,16,junonia,0
4,14,17,junonia,0
4,14,18,junonia,0
4,14,19,junonia,0
4,14,20,junonia,0
4,14,21,junonia,0
4,14,22,junonia,0
4,14,23,junonia,0
4,14,24,junonia,0
4,14,25,junonia,0
4,15,1,battus,0
4,15,2,battus,0
4,15,3,battus,0
4,15,4,battus,0
4,15,5,battus,0
4,15,6,battus,0
4,15,7,battus,0
4,15,8,battus,0
4,15,9,battus,0
4,15,10,battus,0
4,15,11,battus,0
4,15,12,battus,0
4,15,13,battus,0
4,15,14,battus,0
4,15,15,battus,0
4,15,16,battus,0
4,15,17,battus,0
4,15,18,battus,0
4,15,19,battus,0
4,15,20,battus,0
4,15,21,battus,0
4,15,22,battus,0
4,15,23,battus,0
4,15,24,battus,0
4,15,25,battus,0
4,15,1,junonia,0
4,15,2,junonia,0
4,15,3,junonia,0
4,15,4,junonia,0
4,15,5,junonia,0
4,15,6,junonia,0
4,15,7,junonia,0
4,15,8,junonia,0
4,15,9,junonia,0
4,15,10,junonia,0
4,15,11,junonia,0
4,15,12,junonia,0
4,15,13,junonia,0
4,15,14,junonia,0
4,15,15,junonia,0
4,15,16,junonia,0
4,15,17,junonia,0
4,15,18,junonia,0
4,15,19,junonia,0
4,15,20,junonia,0
4,15,21,junonia,0
4,15,22,junonia,0
4,15,23,junonia,0
4,15,24,junonia,0
4,15,25,junonia,0
4,16,1,battus,0
4,16,2,battus,0
4,16,3,battus,0
4,16,4,battus,0
4,16,5,battus,0
4,16,6,battus,0
4,16,7,battus,0
4,16,8,battus,0
4,16,9,battus,0
4,16,10,battus,0
4,16,11,battus,0
4,16,12,battus,0
4,16,13,battus,0
4,16,14,battus,0
4,16,15,battus,0
4,16,16,battus,0
4,16,17,battus,0
4,16,18,battus,0
4,16,19,battus,0
4,16,20,battus,0
4,16,21,battus,0
4,16,22,battus,0
4,16,23,battus,0
4,16,24,battus,0
4,16,25,battus,0
4,16,1,junonia,0
4,16,2,junonia,0
4,16,3,junonia,0
4,16,4,junonia,0
4,16,5,junonia,0
4,16,6,junonia,0
4,16,7,junonia,0
4,16,8,junonia,0
4,16,9,junonia,0
4,16,10,junonia,0
4,16,11,junonia,0
4,16,12,junonia,0
4,16,13,junonia,0
4,16,14,junonia,0
4,16,15,junonia,0
4,16,16,junonia,0
4,16,17,junonia,0
4,16,18,junonia,0
4,16,19,junonia,0
4,16,20,junonia,0
4,16,21,junonia,0
4,16,22,junonia,0
4,16,23,junonia,0
4,16,24,junonia,0
4,16,25,junonia,0
4,17,1,battus,0
4,17,2,battus,0
4,17,3,battus,0
4,17,4,battus,0
4,17,5,battus,0
4,17,6,battus,0
4,17,7,battus,0
4,17,8,battus,0
4,17,9,battus,0
4,17,10,battus,0
4,17,11,battus,0
4,17,12,battus,0
4,17,13,battus,0
4,17,14,battus,0
4,17,15,battus,0
4,17,16,battus,0
4,17,17,battus,0
4,17,18,battus,0
4,17,19,battus,0
4,17,20,battus,0
4,17,21,battus,0
4,17,22,battus,0
4,17,23,battus,0
4,17,24,battus,0
4,17,25,battus,0
4,17,1,junonia,0
4,17,2,junonia,0
4,17,3,junonia,0
4,17,4,junonia,0
4,17,5,junonia,0
4,17,6,junonia,0
4,17,7,junonia,0
4,17,8,junonia,0
4,17,9,junonia,0
4,17,10,junonia,0
4,17,11,junonia,0
4,17,12,junonia,0
4,17,13,junonia,0
4,17,14,junonia,0
4,17,15,junonia,0
4,17,16,junonia,0
4,17,17,junonia,0
4,17,18,junonia,0
4,17,19,junonia,0
4,17,20,junonia,0
4,17,21,junonia,0
4,17,22,junonia,0
4,17,23,junonia,0
4,17,24,junonia,0
4,17,25,junonia,0
4,18,1,battus,0
4,18,2,battus,0
4,18,3,battus,0
4,18,4,battus,0
4,18,5,battus,0
4,18,6,battus,0
4,18,7,battus,0
4,18,8,battus,0
4,18,9,battus,0
4,18,10,battus,0
4,18,11,battus,0
4,18,12,battus,0
4,18,13,battus,0
4,18,14,battus,0
4,18,15,battus,0
4,18,16,battus,0
4,18,17,battus,0
4,18,18,battus,0
4,18,19,battus,0
4,18,20,battus,0
4,18,21,battus,0
4,18,22,battus,0
4,18,23,battus,0
4,18,24,battus,0
4,18,25,battus,0
4,18,1,junonia,0
4,18,2,junonia,0
4,18,3,junonia,0
4,18,4,junonia,0
4,18,5,junonia,0
4,18,6,junonia,0
4,18,7,junonia,0
4,18,8,junonia,0
4,18,9,junonia,0
4,18,10,junonia,0
4,18,11,junonia,0
4,18,12,junonia,0
4,18,13,junonia,0
4,18,14,junonia,0
4,18,15,junonia,0
4,18,16,junonia,0
4,18,17,junonia,0
4,18,18,junonia,0
4,18,19,junonia,0
4,18,20,junonia,0
4,18,21,junonia,0
4,18,22,junonia,0
4,18,23,junonia,0
4,18,24,junonia,0
4,18,25,junonia,0
4,19,1,battus,0
4,19,2,battus,0
4,19,3,battus,0
4,19,4,battus,0
4,19,5,battus,0
4,19,6,battus,0
4,19,7,battus,0
4,19,8,battus,0
4,19,9,battus,0
4,19,10,battus,0
4,19,11,battus,0
4,19,12,battus,0
4,19,13,battus,0
4,19,14,battus,0
4,19,15,battus,0
4,19,16,battus,0
4,19,17,battus,0
4,19,18,battus,0
4,19,19,battus,0
4,19,20,battus,0
4,19,21,battus,0
4,19,22,battus,0
4,19,23,battus,0
4,19,24,battus,0
4,19,25,battus,0
4,19,1,junonia,0
4,19,2,junonia,0
4,19,3,junonia,0
4,19,4,junonia,0
4,19,5,junonia,0
4,19,6,junonia,0
4,19,7,junonia,0
4,19,8,junonia,0
4,19,9,junonia,0
4,19,10,junonia,0
4,19,11,junonia,0
4,19,12,junonia,0
4,19,13,junonia,0
4,19,14,junonia,0
4,19,15,junonia,0
4,19,16,junonia,0
4,19,17,junonia,0
4,19,18,junonia,0
4,19,19,junonia,0
4,19,20,junonia,0
4,19,21,junonia,0
4,19,22,junonia,0
4,19,23,junonia,0
4,19,24,junonia,0
4,19,25,junonia,0
4,20,1,battus,0
4,20,2,battus,0
4,20,3,battus,0
4,20,4,battus,0
4,20,5,battus,0
4,20,6,battus,0
4,20,7,battus,0
4,20,8,battus,0
4,20,9,battus,0
4,20,10,battus,0
4,20,11,battus,0
4,20,12,battus,0
4,20,13,battus,0
4,20,14,battus,0
4,20,15,battus,0
4,20,16,battus,0
4,20,17,battus,0
4,20,18,battus,0
4,20,19,battus,0
4,20,20,battus,0
4,20,21,battus,0
4,20,22,battus,0
4,20,23,battus,0
4,20,24,battus,0
4,20,25,battus,0
4,20,1,junonia,0
4,20,2,junonia,0
4,20,3,junonia,0
4,20,4,junonia,0
4,20,5,junonia,0
4,20,6,junonia,0
4,20,7,junonia,0
4,20,8,junonia,0
4,20,9,junonia,0
4,20,10,junonia,0
4,20,11,junonia,0
4,20,12,junonia,0
4,20,13,junonia,0
4,20,14,junonia,0
4,20,15,junonia,0
4,20,16,junonia,0
4,20,17,junonia,0
4,20,18,junonia,0
4,20,19,junonia,0
4,20,20,junonia,0
4,20,21,junonia,0
4,20,22,junonia,0
4,20,23,junonia,0
4,20,24,junonia,0
4,20,25,junonia,0
